Romance,245
Fluff,224
none,136
Friends to Lovers,110
Harry Potter Epilogue What Epilogue / EWE,99
Alternate Universe - Canon Divergence,95
Angst,81
Friendship,81
Harmony - Freeform,78
Smut,78
Alternate Universe,76
Post - War,68
Explicit Sexual Content,57
Post - Hogwarts,54
Humor,54
Family,52
Fluff and Humor,51
Hurt/Comfort,49
Christmas Fluff,49
Ron Weasley Bashing,46
Fluff and Smut,44
Drama,44
Christmas,43
One Shot,41
Not Epilogue Compliant,39
Oral Sex,38
Time Travel,38
Drabble,34
Auror Harry Potter,32
Domestic Fluff,32
Established Relationship,30
Manipulative Albus Dumbledore,29
Angst with a Happy Ending,28
Ginny Weasley Bashing,26
Eventual Romance,26
Book 7: Harry Potter and the Deathly Hallows,25
Drama &amp; Romance,24
Albus Dumbledore Bashing,24
Molly Weasley Bashing,24
Slow Burn,24
Fluff and Angst,24
Facebook: Harmony &amp; Co.,24
Plot What Plot/Porn Without Plot,23
Love,23
Emotional Hurt/Comfort,23
Friendship/Love,23
Best Friends,22
Hogwarts,22
BAMF Hermione Granger,21
Halloween,21
Light Angst,20
Harmione,20
Explicit Language,20
Vaginal Sex,19
Alternate Universe - Muggle,19
Post Traumatic Stress Disorder - PTSD,18
Alternate Universe - Harry Potter Setting,18
Sex,18
Family Fluff,18
Not Canon Compliant,18
Harmony &amp; Cos Lyric Llama,18
Teen Romance,17
Character Death,17
Hogwarts Eighth Year,17
First Kiss,17
Post - Second War with Voldemort,17
POV Hermione Granger,16
Hermione Granger &amp; Harry Potter Friendship,16
Other Additional Tags to Be Added,16
AU,16
Discord: HMS Harmony,16
Mutual Pining,15
Post - Canon,15
Porn with Feelings,15
POV Harry Potter,15
Pregnancy,15
Vaginal Fingering,15
Romantic Fluff,15
Adventure,14
Unplanned Pregnancy,14
Parenthood,14
Book 4: Harry Potter and the Goblet of Fire,14
Dirty Talk,14
Songfic,14
Mystery,13
Kissing,13
Ravenclaw Hermione Granger,13
Angst and Hurt/Comfort,13
BAMF Harry Potter,13
Alternate Universe - No Voldemort,13
Hogwarts Sixth Year,13
Soulmates,12
Implied/Referenced Child Abuse,12
Shameless Smut,12
Book 5: Harry Potter and the Order of the Phoenix,12
Falling In Love,12
Blow Jobs,12
First Time,12
Porn With Plot,12
Anal Sex,12
Crossover,12
